"ACCOUNT_NUM","APPRAISAL_YR"
"28DFW00000MR30969","2026"
"28DFW00000MR31100","2026"
"28DFW00000MR31149","2026"
"28DFW00000MR31337","2026"
"28DFW00000MR31345","2026"
"28DFW00000MR31348","2026"
"28DFW00000MR31350","2026"
"28DFW00000MR31377","2026"
"28JOEPOOLLAKEPS00","2026"
"30000500310110000","2026"
"30009500080190100","2026"
"32000500100180000","2026"
"320054900A01X0000","2026"
"329625000A0040000","2026"
"329625000A0050000","2026"
"32DFW0IS000000000","2026"
"36000500110000000","2026"
"36000500300040100","2026"
"36000500580010300","2026"
"360103000A0030000","2026"
"360103000A0060000","2026"
"360103000A0080000","2026"
"99962980000167350","2026"
"99963520000044200","2026"
"99970770000018000","2026"
"360103000A0120000","2026"
"360103000E0080000","2026"
"60257500020050000","2026"
"603185400B0010000","2026"
"60DFW0DC0000MR600","2026"
"61030500010010000","2026"
"65000101510280100","2026"
"00000800818100000","2026"
"00000801109000100","2026"
"440140600421A0000","2026"
"440150800A0010000","2026"
"65000206120280000","2026"
"65001815020200000","2026"
"65003022010130100","2026"
"65003022010180000","2026"
"6500420000000M100","2026"
"65005031010120200","2026"
"65006247510290000","2026"
"99201117230000000","2026"
"99972800000124950","2026"
"99100303180000000","2026"
"99100809450000000","2026"
"65009368710230000","2026"
"65009368710270000","2026"
"65009368710270400","2026"
"65009368810170000","2026"
"65011077620060000","2026"
"65011379510080200","2026"
"65012183510160000","2026"
"65012183510160800","2026"
"65012242080180000","2026"
"65012284010390000","2026"
"65012802010200000","2026"
"65014108810110000","2026"
"65014108910260000","2026"
"65015718500200100","2026"
"65015920019000000","2026"
"99151013520000000","2026"
"99151217900000000","2026"
"440161800C0190000","2026"
"440161900G0190000","2026"
"44016550050220000","2026"
"440165800A01R0000","2026"
"44022250020300000","2026"
"44022250080220000","2026"
"44023560000000000","2026"
"446818900A0010000","2026"
"449016200A0010000","2026"
"449143000A0010000","2026"
"99210923780000000","2026"
"99211007820000000","2026"
"99992170000036200","2026"
"99992310000038200","2026"
"99992310000079850","2026"
"99211101240000000","2026"
"99211118178000000","2026"
"99220119102000000","2026"
"99220119105000000","2026"
"99230221560000000","2026"
"99230227122000000","2026"
"99161017540000000","2026"
"99170104340000000","2026"
"65017810550190000","2026"
"65017810550280000","2026"
"65017813540520100","2026"
"65018938510570000","2026"
"65019643010020300","2026"
"65022558010090100","2026"
"99992310000184650","2026"
"99171004260000000","2026"
"99171108400000000","2026"
"99171211430000000","2026"
"99101209180000000","2026"
"99110310570000000","2026"
"65022762010170000","2026"
"65022762810340000","2026"
"65025577510520000","2026"
"65025778510030000","2026"
"65026706510130100","2026"
"99240927600000000","2026"
"99820130000130550","2026"
"99821540000286800","2026"
"99830030000360950","2026"
"99830030000445500","2026"
"26289400010020100","2026"
"26289550010010000","2026"
"26312500070150100","2026"
"26313640010010000","2026"
"26320750000000022","2026"
"26328500010010000","2026"
"26345500160200000","2026"
"99180926100000000","2026"
"99180926520000000","2026"
"99181031290000000","2026"
"99181113940000000","2026"
"99110727900000000","2026"
"99191023610000000","2026"
"99120306206000000","2026"
"99120405800000000","2026"
"99120816200000000","2026"
"99120911580000000","2026"
"99121015330000000","2026"
"99130410240000000","2026"
"99843380000113550","2026"
"65032895020550000","2026"
"65033251010240000","2026"
"65033251010520000","2026"
"65034302010030000","2026"
"65034559010020100","2026"
"65034760510230000","2026"
"65040617510060100","2026"
"65041424010020100","2026"
"65042932110090000","2026"
"65043535510050100","2026"
"65044978910390100","2026"
"65046257510140000","2026"
"65048777010020600","2026"
"65049709510100000","2026"
"99130515118000000","2026"
"99130730220000000","2026"
"99130919280000000","2026"
"99130919700000000","2026"
"99892850000067150","2026"
"99900500000001500","2026"
"65051911010060000","2026"
"65052127010040000","2026"
"65053940510520000","2026"
"65053940510540000","2026"
"65053940710080000","2026"
"65054041010030100","2026"
"65054152510000000","2026"
"65054455510030100","2026"
"65054859610170000","2026"
"65055362010010000","2026"
"99911080000060500","2026"
"99912190000143200","2026"
"99912460000000250","2026"
"99912460000002200","2026"
"99191121104000000","2026"
"99199929900095600","2026"
"99932280000087300","2026"
"65055764010110000","2026"
"65056608020120000","2026"
"65056970710030000","2026"
"65061722510030200","2026"
"65063431510320000","2026"
"65064942110180000","2026"
"65066349310180000","2026"
"99200001000055300","2026"
"99200001000082050","2026"
"99200001000088500","2026"
"99200001000089350","2026"
"99200001000091600","2026"
"65067957010140400","2026"
"65068862510460100","2026"
"65071683510190100","2026"
"65072628530430000","2026"
"65073325040250000","2026"
"99200021600032950","2026"
"99200029800138350","2026"
"65073326110120000","2026"
"65073344030090000","2026"
"65073408210210000","2026"
"65077850010240200","2026"
"65077850010240400","2026"
"99200121400079450","2026"
"99200126700173800","2026"
"65078352510010000","2026"
"65078956310020200","2026"
"65079762010280000","2026"
"65079850310540000","2026"
"65084501510020100","2026"
"65084502010070100","2026"
"65085007410150000","2026"
"65086114010100000","2026"
"65086214510010000","2026"
"65088406010270000","2026"
"65088946510140000","2026"
"65088947010320000","2026"
"65092674510160200","2026"
"65092675010130000","2026"
"65092877010030100","2026"
"65093481510150000","2026"
"65093785220220000","2026"
"65095108710130000","2026"
"65098829010060000","2026"
"65101546010020200","2026"
"65107081010050000","2026"
"65107583510025400","2026"
"65107583510070000","2026"
"65108202010030000","2026"
"65110012510080000","2026"
"65111222510150000","2026"
"65113040010020100","2026"
"6511364661015T900","2026"
"65113948510130000","2026"
"65114754010210100","2026"
"65114955110140000","2026"
"65115256510090600","2026"
"65116535030050000","2026"
"65116535030060000","2026"
"65117168510140000","2026"
"65117470010030000","2026"
"65117470110140000","2026"
"65118383510140000","2026"
"99200225200058150","2026"
"99200225200191400","2026"
"99200225200191450","2026"
"99200225200237550","2026"
"00000108610500000","2026"
"00000108708000400","2026"
"00000111304000000","2026"
"00000111424000000","2026"
"00000111436000000","2026"
"00000128101000100","2026"
"00000128596000000","2026"
"00000128692000200","2026"
"00000129607000000","2026"
"00000129616000000","2026"
"00000129814000000","2026"
"00000129886000000","2026"
"00000129982000000","2026"
"00000100057000000","2026"
"00000100102000000","2026"
"00000100534000000","2026"
"00000101965000000","2026"
"00000101986000000","2026"
"00000101995000000","2026"
"00000102055000000","2026"
"00000102775000000","2026"
"00000150610000000","2026"
"00000171679000000","2026"
"00000171736000000","2026"
"00000172360000000","2026"
"00000112417000000","2026"
"00000114835000000","2026"
"00000115147500000","2026"
"00000115897000000","2026"
"00000116557000000","2026"
"00000116977000000","2026"
"00000117067000000","2026"
"00000119383000000","2026"
"00000122293000000","2026"
"00000122305000000","2026"
"00000122620000000","2026"
"00000123490000000","2026"
"00000145711000000","2026"
"00000146911000000","2026"
"00000169408000100","2026"
"00000169471000000","2026"
"00000170281000000","2026"
"00000170650000000","2026"
"00000170662000000","2026"
"00000171334000000","2026"
"00000171343000000","2026"
"00000104977000000","2026"
"00000105139000000","2026"
"00000105481000000","2026"
"00000105616000000","2026"
"00000105628000000","2026"
"00000105763000000","2026"
"00000107647000000","2026"
"00000200182000000","2026"
"00000130501000000","2026"
"00000173707000000","2026"
"00000174370000000","2026"
"00000174706000000","2026"
"00000175006000000","2026"
"00000208030000000","2026"
"00000210202000000","2026"
"00000221959000000","2026"
"00000153436000000","2026"
"00000153589000000","2026"
"00000153610000000","2026"
"00000153616000000","2026"
"00000153676000000","2026"
"00000155224000000","2026"
"00000214879009900","2026"
"00000158443000000","2026"
"00000158578000000","2026"
"00000178492000000","2026"
"00000179683000000","2026"
"00000179845000000","2026"
"00000180463000000","2026"
"00000188632000000","2026"
"00000216739000000","2026"
"00000217988000000","2026"
"00000218899000000","2026"
"00000173029000000","2026"
"00000223762000000","2026"
"00000224164000000","2026"
"00000224875000000","2026"
"00000224896000000","2026"
"00000225226000000","2026"
"00000118867000000","2026"
"00000207445000000","2026"
"00000207451000000","2026"
"00000207469000000","2026"
"00000207616000000","2026"
"00000207728000000","2026"
"00000267712000000","2026"
"00000132619500000","2026"
"00000133480000000","2026"
"00000133684000000","2026"
"00000133723000000","2026"
"00000138127000000","2026"
"00000138139000000","2026"
"00000200935000000","2026"
"00000254389000000","2026"
"00000254434200000","2026"
"00000255724000000","2026"
"00000255835000000","2026"
"00000256027000000","2026"
"00000161245000000","2026"
"00000249808000000","2026"
"00000321367000000","2026"
"00000275143000000","2026"
"00000310516000000","2026"
"00000311002000000","2026"
"00000316765000000","2026"
"00000317011000000","2026"
"00000147928000000","2026"
"00000175726000000","2026"
"00000175982000000","2026"
"00000176440000000","2026"
"00000177088000000","2026"
"00000229969500000","2026"
"00000125395000000","2026"
"00000295033000000","2026"
"00000211141000000","2026"
"00000212578000000","2026"
"00000240079000100","2026"
"00000303721000000","2026"
"00000313969000000","2026"
"00000314899000000","2026"
"00000139216000000","2026"
"00000139219000000","2026"
"00000139399000000","2026"
"00000139624000000","2026"
"00000139633000000","2026"
"00000139657000000","2026"
"00000167626000000","2026"
"00000167647000000","2026"
"00000213523000000","2026"
"00000213553000000","2026"
"00000222190000000","2026"
"00000222364000000","2026"
"00000222424000000","2026"
"00000222598000000","2026"
"00000223105000000","2026"
"00000259429000000","2026"
"00000281041000000","2026"
"00000281749000000","2026"
"00000281752000000","2026"
"00000283144000000","2026"
"00000283321000000","2026"
"00000276721000000","2026"
"00000323044000000","2026"
"00000324437000000","2026"
"00000324760000000","2026"
"00000262391000100","2026"
"00000293665000100","2026"
"00000357541000000","2026"
"00000358207920000","2026"
"00000140246000000","2026"
"00000141274000000","2026"
"00000141628000000","2026"
"00000141703000000","2026"
"00000141734000000","2026"
"00000249064000000","2026"
"00000249475000000","2026"
"00000298165000000","2026"
"00000319084000000","2026"
"00000319615000000","2026"
"00000215302000000","2026"
"00000216169000000","2026"
"00000278611000000","2026"
"00000278836000000","2026"
"00000279616000000","2026"
"00000279877000000","2026"
"00000256681000000","2026"
"00000338110000000","2026"
"00000438298000000","2026"
"00000448396000000","2026"
"00000449134000000","2026"
"00000307255000000","2026"
"00000373550000000","2026"
"00000374047000000","2026"
"00000399637000000","2026"
"00000267823000000","2026"
"00000268033000000","2026"
"00000298609000000","2026"
"00000299690000000","2026"
"00000299923000000","2026"
"00000354934000000","2026"
"00000355039000000","2026"
"00000355150000000","2026"
"00000372460100000","2026"
"00000405120400000","2026"
"00000430297000000","2026"
"00000430363000000","2026"
"00000430673100000","2026"
"00000453997000000","2026"
"00000465661000000","2026"
"00000473909000000","2026"
"00000474073000000","2026"
"00000480856000000","2026"
"00000481591500000","2026"
"00000434227000000","2026"
"00000434260000000","2026"
"00000434374000100","2026"
"00000513628000100","2026"
"00000513850000000","2026"
"00000514186000000","2026"
"00000514336000000","2026"
"00000514441000000","2026"
"00000317029000000","2026"
"00000317212000000","2026"
"00000317221000000","2026"
"00000317242000000","2026"
"00000317260000000","2026"
"00000498540500000","2026"
"00000266395000000","2026"
"00000266407000000","2026"
"00000266623000000","2026"
"00000266647000000","2026"
"00000455299000000","2026"
"00000455863000000","2026"
"00000456193000000","2026"
"00000456196000000","2026"
"00000322075000300","2026"
"00000322075001800","2026"
"00000509857000000","2026"
"00000510442000000","2026"
"00000451243000000","2026"
"00000502693000000","2026"
"00000503515000000","2026"
"00000516460000100","2026"
"00000528428000000","2026"
"00000144385000000","2026"
"00000144464000000","2026"
"00000162487000000","2026"
"00000164299000000","2026"
"00000284998000000","2026"
"00000285523000000","2026"
"00000445108000000","2026"
"00000445399000000","2026"
"00000536608000000","2026"
"00000549274000000","2026"
"00000549595000000","2026"
"00000366985000000","2026"
"00000367126000000","2026"
"00000445498000000","2026"
"00000445837000000","2026"
"00000446101000000","2026"
"00000556066000000","2026"
"00000618859000000","2026"
"00000582640000000","2026"
"00000595723000000","2026"
"00000600502000000","2026"
"00000601831000000","2026"
"00000601952000000","2026"
"00000621994000000","2026"
"00000627959000000","2026"
"00000515185000000","2026"
"00000575944000000","2026"
"00000631807000000","2026"
"00000283852000000","2026"
"00000284551000000","2026"
"00000517609000000","2026"
"00000532804000000","2026"
"00000555637000000","2026"
"00000560929000000","2026"
"00000655477000000","2026"
"00000655537000000","2026"
"00000333097000100","2026"
"00000333283000000","2026"
"00000597094000000","2026"
"00000606844000000","2026"
"00000630154500000","2026"
"00000631384000000","2026"
"00000636611000000","2026"
"00000520628000000","2026"
"00000520645100000","2026"
"00000670372000000","2026"
"00000670522000000","2026"
"00000673676000000","2026"
"00000676900000000","2026"
"00000677095000000","2026"
"00000643282000000","2026"
"00000643333000000","2026"
"00000643342000000","2026"
"00000513586000000","2026"
"00000660886500100","2026"
"00000663352000000","2026"
"00000669130000000","2026"
"00000543376000000","2026"
"00000545062500000","2026"
"00000643612000000","2026"
"00000644026001300","2026"
"00000644878000000","2026"
"00000656642000000","2026"
"00000656695000200","2026"
"00000656983500000","2026"
"00000703222000000","2026"
"00000609031000000","2026"
"00000698386000000","2026"
"00000698392600000","2026"
"00000698407000000","2026"
"00000700168000500","2026"
"00000398599000000","2026"
"00000423739000000","2026"
"00000440608000000","2026"
"00000457405000000","2026"
"00000457732000000","2026"
"00000457876000000","2026"
"00000458122000000","2026"
"00000458128000000","2026"
"00000458134000000","2026"
"00000618961000000","2026"
"00000618991000000","2026"
"00000618994000000","2026"
"00000619066000000","2026"
"00000619084000000","2026"
"00000619111000000","2026"
"00000619114000000","2026"
"00000619204000000","2026"
"00000619207000000","2026"
"00000619228000000","2026"
"00000619240000000","2026"
"00000619354000000","2026"
"00000619369000000","2026"
"00000619429000000","2026"
"00000619486000000","2026"
"00000619510000000","2026"
"00000619786000000","2026"
"00000634528000000","2026"
"00000635956000000","2026"
"00000697597000000","2026"
"00000697600000000","2026"
"00000697765000000","2026"
"00000468274000000","2026"
"00000475288000000","2026"
"00000475292100000","2026"
"00000475303000000","2026"
"00000484987000000","2026"
"00000484993000000","2026"
"00000656632000100","2026"
"00000675577000000","2026"
"00000684136000000","2026"
"00000684242000000","2026"
"00000684307000000","2026"
"00000684431000000","2026"
"00000684500000000","2026"
"00000684694000000","2026"
"00000684718000000","2026"
"00000684853000000","2026"
"00000626479010000","2026"
"00000626500000000","2026"
"00000626504000000","2026"
"00000732485000000","2026"
"00000733274500000","2026"
"00000733393500000","2026"
"00000694512000100","2026"
"00000753639000000","2026"
"00000754507500000","2026"
"00000620596000000","2026"
"00000739645000000","2026"
"00000742708000000","2026"
"00000743233000000","2026"
"00000750742500100","2026"
"00000752185000000","2026"
"00000553261000000","2026"
"00000581273500000","2026"
"00000624304000000","2026"
"00000624427950000","2026"
"00000624471100000","2026"
"00000646483000000","2026"
"00000647266000000","2026"
"00000654058500000","2026"
"00000654103500300","2026"
"00000761896000000","2026"
"00000762289000000","2026"
"00000762391000000","2026"
"00000762409000000","2026"
"00000762460000000","2026"
"00000762529000000","2026"
"00000762532000000","2026"
"00000762574000000","2026"
"00000762586000000","2026"
"00000899749500100","2026"
"00000899768350000","2026"
"00000899804050000","2026"
"00000899866600100","2026"
"00000899874860100","2026"
"000027006505A0000","2026"
"00024300010010000","2026"
"00025500000010000","2026"
"00000612603500000","2026"
"00000660358000000","2026"
"00000681904000000","2026"
"00000677326000000","2026"
"008292000S000000A","2026"
"008343000E01A0000","2026"
"008414000101A0000","2026"
"008461000A0010000","2026"
"008467000A0030000","2026"
"00000809311000000","2026"
"00000811146250000","2026"
"00000811180500000","2026"
"00000811327000000","2026"
"00000811333001800","2026"
"00000811360006000","2026"
"00000684865000000","2026"
"00000684868000000","2026"
"00000754681000000","2026"
"00000754720000000","2026"
"00000755110000000","2026"
"00000755437000000","2026"
"00000757231000000","2026"
"00000785530000000","2026"
"00000786971190000","2026"
"00000787225000100","2026"
"00000654406000000","2026"
"00000654427000000","2026"
"00682500000010000","2026"
"0069500A000180000","2026"
"0069500A000210000","2026"
"00695600010150000","2026"
"00000482944000000","2026"
"00000483135750000","2026"
"00DARTDGNERRDT123","2026"
"00DARTUNIONPCDA00","2026"
"00LOVEFLD0IM03000","2026"
"00LOVEFLD0IM27000","2026"
"00LOVEFLD0IM30000","2026"
"00LOVEFLD0IM43000","2026"
"00000766262000000","2026"
"00000766777000100","2026"
"00000767020000000","2026"
"00000767020000200","2026"
"00000767029000000","2026"
"00000767092000000","2026"
"00000767298000000","2026"
"00000771568000100","2026"
"00000772381000000","2026"
"00000773512000000","2026"
"000397000A0020000","2026"
"000405000101A0100","2026"
"0004150A000010000","2026"
"000478000A04A0000","2026"
"000490000L03A9900","2026"
"000490000M01A0000","2026"
"000501000A0010000","2026"
"000605001005A0000","2026"
"00066100000040000","2026"
"000668000307A0000","2026"
"000669000104A0000","2026"
"000679000W0040000","2026"
"000679000W0150000","2026"
"00074100010010000","2026"
"000748000A01A0100","2026"
"000748000A01A0200","2026"
"000780000A01A0100","2026"
"000780000A01ATE00","2026"
"00081500080000100","2026"
"00000732194000000","2026"
"00000759562000000","2026"
"00000759817000000","2026"
"00000792883500100","2026"
"00000793882000000","2026"
"00000794129500000","2026"
"00000794183460000","2026"
"14120500010190100","2026"
"147391100A0010000","2026"
"16000500280050000","2026"
"160021400A0010000","2026"
"16003500030040100","2026"
"16012600000020000","2026"
"00000813328000000","2026"
"00000813779600000","2026"
"00000814083000100","2026"
"00000814360350000","2026"
"00000814366000100","2026"
"00000814418000100","2026"
"00000816556000000","2026"
"00000817372000000","2026"
"00000818122000000","2026"
"005450000S0010000","2026"
"00545500AA0010000","2026"
"00554300000000100","2026"
"0056210A000010000","2026"
"0057600C000010000","2026"
"005775000A0000000","2026"
"00579800010020100","2026"
"00579900170020000","2026"
"005835000014A0000","2026"
"005851001101A0000","2026"
"00000794540500000","2026"
"00000796942150000","2026"
"00000796942460000","2026"
"00000796951300000","2026"
"007078000B0010000","2026"
"007130000120B0100","2026"
"00713500AA01C0000","2026"
"00713500DD0060000","2026"
"00713500DD0140000","2026"
"00713500EE0010000","2026"
"00713500EE0100000","2026"
"00713500EE0150000","2026"
"00713500EE0200000","2026"
"0071350AAA0030000","2026"
"00000774934000000","2026"
"00000776638000000","2026"
"00000776851000000","2026"
"00000776980000000","2026"
"00000777013000000","2026"
"00000778504000000","2026"
"00000779929000000","2026"
"00000780001000000","2026"
"00000780010000000","2026"
"00000780025000000","2026"
"00000780175000200","2026"
"00000780229000000","2026"
"00000780238000000","2026"
"16015500050550000","2026"
"16015500050720000","2026"
"16015500080150000","2026"
"16015500090110000","2026"
"16015500100170000","2026"
"16020770000030000","2026"
"00082800030050000","2026"
"000853000A0010000","2026"
"000854000713A0000","2026"
"000854000Y0010000","2026"
"000866000401A0000","2026"
"00100100010060000","2026"
"001006000B0010000","2026"
"001032000A0010000","2026"
"001156001106A0800","2026"
"001584000302A0100","2026"
"001674000A0010000","2026"
"00000458254000000","2026"
"00000458866000000","2026"
"16036500030170000","2026"
"16039570100010000","2026"
"16039570120010000","2026"
"16044500000300100","2026"
"160458000007R0000","2026"
"160458100A00A0000","2026"
"005960000801A0000","2026"
"005979000604A0000","2026"
"006028000105B0000","2026"
"00605000000000500","2026"
"006083000613A0000","2026"
"006109000A02A0000","2026"
"00611302910010100","2026"
"00611311030000100","2026"
"00000781426000000","2026"
"00000781453000000","2026"
"00000781624000000","2026"
"00000781909000000","2026"
"00000781995000000","2026"
"00000818164000000","2026"
"00000818173000000","2026"
"00000818182000000","2026"
"00000818194000000","2026"
"00000818230100000","2026"
"00000818284000000","2026"
"00000818288070100","2026"
"00000818298280000","2026"
"00000782078000000","2026"
"00000782083000000","2026"
"00000782104000000","2026"
"00000782206100000","2026"
"00000782272000000","2026"
"00000782294000000","2026"
"00000782338000000","2026"
"00000782740000000","2026"
"0086800A000019900","2026"
"008681000309A0000","2026"
"00868300000040000","2026"
"00877400000030100","2026"
"00877800010360000","2026"
"00878700000020000","2026"
"008800000L0000000","2026"
"00000682159000000","2026"
"00000682882000000","2026"
"201175700A0010000","2026"
"220105000H01B0000","2026"
"22026500040020000","2026"
"22026500060120000","2026"
"22027400010020000","2026"
"22059500040100000","2026"
"220727500101A0000","2026"
"008830000D0040100","2026"
"00990200001090000","2026"
"00000702695000000","2026"
"00000702835000100","2026"
"18005630010010000","2026"
"180056500A01R0000","2026"
"180065800A0010000","2026"
"180071100A01R9900","2026"
"18008080000000B00","2026"
"181055200A0010000","2026"
"182268000G0010300","2026"
"18DFW0000000MR926","2026"
"18DFW000000MR2300","2026"
"18DFW000000MR7900","2026"
"100005700B0030000","2026"
"10000900381000100","2026"
"10000909375000000","2026"
"10005990000000A00","2026"
"12026500000140000","2026"
"18DFW00000MR15066","2026"
"18DFW00000MR15203","2026"
"18DFW00000MR16264","2026"
"18DFW00000MR16271","2026"
"20000500000260000","2026"
"00C69820000000103","2026"
"26142500040020100","2026"
"26142500110140100","2026"
"26142500190030100","2026"
"26165500060010000","2026"
"26165500060080000","2026"
"00000782854100000","2026"
"00000782998000000","2026"
"00000783007000000","2026"
"00000783517000000","2026"
"00000783541000000","2026"
"00000783670000000","2026"
"00000783676000000","2026"
"00000783697000000","2026"
"00000760315000000","2026"
"00000760321000000","2026"
"26071220010010000","2026"
"26089400010030000","2026"
"26089480010010000","2026"
"26098910010010000","2026"
"007153000B0020000","2026"
"0072180D000020400","2026"
"007268000201A9900","2026"
"007291000A01A0000","2026"
"007378000C0000100","2026"
"0073780B000100000","2026"
"00746000050190000","2026"
"006116000B01A0000","2026"
"006119000A0010000","2026"
"006140000F0019900","2026"
"00615500040180000","2026"
"00618700020000A00","2026"
"006207000A01B0000","2026"
"0062260A0002A0000","2026"
"0062490A000010000","2026"
"006256000Q0290000","2026"
"26165500160230000","2026"
"26165500200060000","2026"
"26165500200150000","2026"
"26175500020010000","2026"
"261791600101R0000","2026"
"26179160020020000","2026"
"26195830097R10000","2026"
"261990000101R0000","2026"
"26199630010010000","2026"
"26206400010020000","2026"
"26210500020100000","2026"
"00000783775000000","2026"
"00000783853000000","2026"
"00000783946000000","2026"
"00000784057000000","2026"
"00000784075000000","2026"
"007604000A0030000","2026"
"00761400300230000","2026"
"0076470B0023A0000","2026"
"007680000E0010000","2026"
"007697000222A0000","2026"
"00769800020200000","2026"
"007701000000I0000","2026"
"007905005801A0200","2026"
"0079460A000010100","2026"
"008002000D0010000","2026"
"0080310000211A000","2026"
"008070000A03A0000","2026"
"008120000A0010000","2026"
"0081230A000030000","2026"
"00177100000000100","2026"
"001860000R0000A00","2026"
"002301000A0000200","2026"
"002357000A0020000","2026"
"002372000A0010000","2026"
"002419000002A0000","2026"
"002531000818A0000","2026"
"002540000308A0000","2026"
"002543000105A0000","2026"
"0026020L0021A0000","2026"
"002604000N01A0100","2026"
"00264400060010000","2026"
"002740000A0010000","2026"
"00285000070010000","2026"
"00295400060000000","2026"
"003015003402A0000","2026"
"003017003601A0000","2026"
"00C09970000000701","2026"
"00C09970000000901","2026"
"00C09970000001001","2026"
"26402500260190200","2026"
"26409120010010000","2026"
"220995900A0020000","2026"
"221130000A0120000","2026"
"221224500101R0000","2026"
"22125500030230000","2026"
"221376500A0010000","2026"
"222077200A0010000","2026"
"24011500010010000","2026"
"26100500040050000","2026"
"26100500050050000","2026"
"26100500060080100","2026"
"26100500060110000","2026"
"26101500080100000","2026"
"26101500090020000","2026"
"26112070050030000","2026"
"26125500060220000","2026"
"28036900010010000","2026"
"28052500100090000","2026"
"28052500690170000","2026"
"003106012303B0000","2026"
"00311301290010000","2026"
"00332000010080000","2026"
"003646002401A0000","2026"
"004082003308B0000","2026"
"004275001401A0000","2026"
"004301000500K0000","2026"
"004325000A0010000","2026"
"160325500628R0000","2026"
"20027250000020000","2026"
"20027500040070100","2026"
"20031480070020000","2026"
"20035800010010000","2026"
"20038500000190000","2026"
"20075500004A1A000","2026"
"18001670010030000","2026"
"180027000R0120000","2026"
"180052400E0000000","2026"
"18005370130000A00","2026"
"28202500060090000","2026"
"28212500030210000","2026"
"28212500040040000","2026"
"00813500080230000","2026"
"0081930A000010200","2026"
"26611500020100000","2026"
"26635650010080000","2026"
"266375000A0010000","2026"
"26658500010010000","2026"
"26680410020110000","2026"
"266837000433R0000","2026"
"00000784153000000","2026"
"00000784210000000","2026"
"00000784219000000","2026"
"00000784255000000","2026"
"00000784264000000","2026"
"265014000101R0000","2026"
"26502500020020000","2026"
"26502500030190000","2026"
"265205100102R0000","2026"
"26212220010030000","2026"
"26212220010110000","2026"
"26222500050070100","2026"
"26223800010110000","2026"
"26245500090010000","2026"
"26250600021R10000","2026"
"26251500040090000","2026"
"26252500020300000","2026"
"262605500101R0000","2026"
"262626700102R0000","2026"
"320257500A0010000","2026"
"32035500000020200","2026"
"320457100A0060000","2026"
"200185100D1R20000","2026"
"200185100E05R0000","2026"
"32186800510230000","2026"
"32186800510300000","2026"
"32186800510340000","2026"
"32186800510370000","2026"
"32186800540140000","2026"
"321872500B0020000","2026"
"321872500B0320000","2026"
"32189550040130500","2026"
"32189550050090300","2026"
"32189550060040000","2026"
"32189550070070000","2026"
"32189550070140000","2026"
"32189550080050000","2026"
"00000823016000000","2026"
"00000899728630000","2026"
"24039500000000A00","2026"
"24065500000010100","2026"
"24125500020030100","2026"
"24125500030150000","2026"
"32189550080140000","2026"
"32189550080300000","2026"
"32189550080310000","2026"
"32196500000000A00","2026"
"322060000A0010000","2026"
"322100000B01R9900","2026"
"322157100A0010000","2026"
"322275500A0010000","2026"
"006260000A0010000","2026"
"006263000E0010000","2026"
"006294000A01A0000","2026"
"00646400000000100","2026"
"124811100A0010000","2026"
"14000500070000000","2026"
"140005000E01R0000","2026"
"140067000007X0000","2026"
"14006750000010000","2026"
"14008500020120000","2026"
"14016500010230000","2026"
"14017050020010000","2026"
"14035760010010000","2026"
"26687500080060200","2026"
"26TIFBASEROW0T180","2026"
"28000500110020000","2026"
"28000500210010000","2026"
"28000700010010000","2026"
"280102500A0680000","2026"
"28012500020020000","2026"
"00669600000000100","2026"
"00669600040010000","2026"
"006710000101A0000","2026"
"006777000A0010000","2026"
"36017500000350000","2026"
"36025500020030000","2026"
"36027500070050000","2026"
"360425000046R0000","2026"
"360444500102R0000","2026"
"36057570860050000","2026"
"2821950229A110000","2026"
"28221400010010000","2026"
"28227500030120000","2026"
"28237500280010000","2026"
"282415100101R0000","2026"
"28052500890120000","2026"
"28052501360150000","2026"
"28052501370130000","2026"
"28052501430220000","2026"
"28052501660020000","2026"
"28052501700170000","2026"
"28055500000080100","2026"
"28055500000090000","2026"
"28057500010040000","2026"
"28057500030010000","2026"
"28058000010030000","2026"
"282433000I0100000","2026"
"282445100F01R0000","2026"
"28247500010010000","2026"
"28254300010030000","2026"
"288177100A0010000","2026"
"28073500180010000","2026"
"28073770010060000","2026"
"28078890130120000","2026"
"28081500020230000","2026"
"24141500000050100","2026"
"24141500000110000","2026"
"241419000A0010000","2026"
"24182500010100000","2026"
"24194500090190000","2026"
"24236600000000000","2026"
"36068050080080000","2026"
"360716500C01A0000","2026"
"360870000118A0000","2026"
"36088500020020300","2026"
"36088500020040000","2026"
"36088500020060000","2026"
"36LANCASTB0700000","2026"
"36LANCASTB09L1200","2026"
"36LANCASTB10L2600","2026"
"36LANCASTB11L2300","2026"
"201075000A0010000","2026"
"42116500040130000","2026"
"42128500070030000","2026"
"42155500200210000","2026"
"28112500100260000","2026"
"28128500000040000","2026"
"28130500070020000","2026"
"28147500180010300","2026"
"28147610130270000","2026"
"00000803542000000","2026"
"00000804889000000","2026"
"00000805942000000","2026"
"00000806293000000","2026"
"440144600A01R0000","2026"
"14052580000020000","2026"
"14053760010010000","2026"
"140537700D0050000","2026"
"14081500070130000","2026"
"14082500000010000","2026"
"380539800L01A0000","2026"
"380576000A001TE00","2026"
"38060150000770000","2026"
"38060160000010000","2026"
"380858900A0090000","2026"
"380882500B0020000","2026"
"32258500020100200","2026"
"32258620000120000","2026"
"322595500G0020000","2026"
"322595800R0070000","2026"
